n,tiempo,r0,r1,r2,x0,x1,x2,
325,0.325,0,0,0,-0.0137823,0.00571944,0.0247697
326,0.326,0,0,0,-0.0137762,0.00596392,0.024724
327,0.327,0,0,0,-0.0137699,0.00620792,0.0246781
328,0.328,0,0,0,-0.0137633,0.00645143,0.0246309
329,0.329,0,0,0,-0.0137565,0.00669444,0.0245824
330,0.33,0,0,0,-0.0137495,0.00693693,0.0245326
331,0.331,0,0,0,-0.0137422,0.0071789,0.0244815
332,0.332,0,0,0,-0.0137268,0.00766072,0.0242796
333,0.333,0,0,0,-0.0137188,0.00789962,0.0241307
334,0.334,0,0,0,-0.0137106,0.00813701,0.0239827
335,0.335,0,0,0,-0.0137021,0.0083734,0.023932
336,0.336,0,0,0,-0.0136933,0.00860925,0.0238816
337,0.337,0,0,0,-0.0136844,0.00884459,0.0238312
338,0.338,0,0,0,-0.0136752,0.00907938,0.0237794
339,0.339,0,0,0,-0.0136658,0.00931364,0.0237264
340,0.34,0,0,0,-0.0136561,0.00954733,0.0236722
341,0.341,0,0,0,-0.0136462,0.00978045,0.0236167
342,0.342,0,0,0,-0.0136361,0.010013,0.0235601
343,0.343,0,0,0,-0.0136257,0.0102449,0.0235024
344,0.344,0,0,0,-0.0136043,0.0107066,0.0232917
345,0.345,0,0,0,-0.0135932,0.0109353,0.0231405
346,0.346,0,0,0,-0.0135705,0.0113878,0.0227502
347,0.347,0,0,0,-0.0135587,0.0116112,0.0226053
348,0.348,0,0,0,-0.0135468,0.011833,0.0224632
349,0.349,0,0,0,-0.0135346,0.012054,0.0224144
350,0.35,0,0,0,-0.0135223,0.0122744,0.0223658
351,0.351,0,0,0,-0.0135096,0.0124943,0.0223169
352,0.352,0,0,0,-0.0134968,0.0127137,0.0222666
353,0.353,0,0,0,-0.0134838,0.0129325,0.0222149
354,0.354,0,0,0,-0.0134705,0.0131508,0.022162
355,0.355,0,0,0,-0.013457,0.0133686,0.0221077
356,0.356,0,0,0,-0.0134434,0.0135858,0.0220521
357,0.357,0,0,0,-0.0134294,0.0138024,0.0219953
358,0.358,0,0,0,-0.0134153,0.0140184,0.0219373
359,0.359,0,0,0,-0.013401,0.0142338,0.0218782
360,0.36,0,0,0,-0.0133716,0.0146624,0.0216714
361,0.361,0,0,0,-0.0133567,0.0148746,0.0215254
362,0.362,0,0,0,-0.0133415,0.0150855,0.0213803
363,0.363,0,0,0,-0.0133261,0.0152952,0.0213214
364,0.364,0,0,0,-0.0133105,0.0155044,0.0212628
365,0.365,0,0,0,-0.0132947,0.015713,0.0212041
366,0.366,0,0,0,-0.0132786,0.0159209,0.0211442
367,0.367,0,0,0,-0.0132624,0.0161282,0.0210832
368,0.368,0,0,0,-0.013246,0.0163349,0.0210211
369,0.369,0,0,0,-0.0132293,0.016541,0.020958
370,0.37,0,0,0,-0.0132125,0.0167464,0.0208938
371,0.371,0,0,0,-0.0131954,0.0169511,0.0208285
372,0.372,0,0,0,-0.0131607,0.0173581,0.0206143
